docket_id,judge_name,lawyer_gender,judge_gender,Segal/Cover,num_male_lawyer,num_female_lawyer,num_male_ratio_lawyer,num_female_ratio_lawyer,num_male_neutral_lawyer,num_female_neutral_lawyer,num_male_judge,num_female_judge,num_male_ratio_judge,num_female_ratio_judge,ratio_male_neutral_judge,num_male_neutral_judge,ratio_female_neutral_judge,num_female_neutral_judge,judge_interrupt_male,judge_interrupt_female,judge_interrupt_male_judge,judge_interrupt_female_judge,judge_interrupt_male_lawyer,judge_interrupt_female_lawyer,judge_interrupt_male_n,judge_interrupt_female_n,judge_interrupt_male_judge_n,judge_interrupt_female_judge_n,judge_interrupt_male_lawyer_n,judge_interrupt_female_lawyer_n,judge_interrupted_male,judge_interrupted_female,judge_interrupted_male_judge,judge_interrupted_female_judge,judge_interrupted_male_lawyer,judge_interrupted_female_lawyer,judge_interrupted_male_n,judge_interrupted_female_n,judge_interrupted_male_judge_n,judge_interrupted_female_judge_n,judge_interrupted_male_lawyer_n,judge_interrupted_female_lawyer_n,decision_general,decision
2007_06_1321,John Paul Stevens,0,0,0.25,0,0,0,0,0,0,0.132183908046,0.08,0.20696251282,0.125257312107,0.862002045342,0.513353115727,0.518585334891,0.467441860465,50,12,6,1,44,11,0.0972222222222,0.0555555555556,0.5,0.333333333333,0.0671641791045,0.030303030303,9,2,2,1,7,1,0.0243902439024,0.0,0.0909090909091,0.5,0.0,0.0,2,1
2007_06_1321,Ruth Bader Ginsburg,0,1,0.68,0,0,0,0,0,0,0.051724137931,0.08,0.108180701934,0.167319485658,1.0,0.353115727003,0.846324948653,0.36511627907,103,29,7,0,96,29,0.465277777778,0.527777777778,0.6,0.0,0.455223880597,0.575757575758,32,9,8,0,24,9,0.585365853659,0.777777777778,0.636363636364,0.0,0.566666666667,0.888888888889,2,1
2007_06_1321,Stephen G. Breyer,0,0,0.475,0,0,0,0,0,0,0.362068965517,0.36,0.266711314261,0.265187249608,0.714002233087,1.0,0.594883451855,1.0,84,16,8,0,76,16,0.333333333333,0.166666666667,0.7,0.0,0.305970149254,0.181818181818,21,5,10,0,11,5,0.317073170732,0.333333333333,0.818181818182,0.0,0.133333333333,0.444444444444,2,1
2007_06_1321,"John G. Roberts, Jr.",0,0,0.12,0,0,0,0,0,0,0.0977011494253,0.08,0.156211024922,0.12790926276,0.834673069788,0.473293768546,0.776556924776,0.472093023256,149,45,1,2,148,43,0.784722222222,0.972222222222,0.0,0.666666666667,0.84328358209,1.0,23,8,4,2,19,6,0.365853658537,0.666666666667,0.272727272727,1.0,0.4,0.555555555556,2,1
2007_06_1321,"Samuel A. Alito, Jr.",0,0,0.1,0,0,0,0,0,0,1.0,1.0,1.0,1.0,0.62269549599,0.700296735905,0.314230167333,0.823255813953,36,10,1,0,35,10,0.0,0.0,0.0,0.0,0.0,0.0,10,2,2,0,8,2,0.0487804878049,0.0,0.0909090909091,0.0,0.0333333333333,0.111111111111,2,1
2007_06_1413,David H. Souter,,0,0.325,0,0,0,0,0,0,0.212643678161,0.0,0.380241063401,0.0,0.761878704953,0.446587537092,0.441758371132,0.425581395349,61,16,6,0,55,16,0.173611111111,0.166666666667,0.5,0.0,0.149253731343,0.181818181818,8,5,1,1,7,4,0.0,0.333333333333,0.0,0.5,0.0,0.333333333333,2,0
2007_06_1413,David H. Souter,0,0,0.325,0,0,0,0,0,0,0.212643678161,0.0,0.380241063401,0.0,0.761878704953,0.446587537092,0.441758371132,0.425581395349,61,16,6,0,55,16,0.173611111111,0.166666666667,0.5,0.0,0.149253731343,0.181818181818,8,5,1,1,7,4,0.0,0.333333333333,0.0,0.5,0.0,0.333333333333,2,1
2007_06_1413,Antonin Scalia,,0,0.0,0,0,0,0,0,0,0.17816091954,0.12,0.345774451004,0.232895823773,0.801514993557,0.405044510386,0.602595527118,0.43488372093,180,46,11,3,169,43,1.0,1.0,1.0,1.0,1.0,1.0,49,11,12,1,37,10,1.0,1.0,1.0,0.5,1.0,1.0,2,0
2007_06_1413,Antonin Scalia,0,0,0.0,0,0,0,0,0,0,0.17816091954,0.12,0.345774451004,0.232895823773,0.801514993557,0.405044510386,0.602595527118,0.43488372093,180,46,11,3,169,43,1.0,1.0,1.0,1.0,1.0,1.0,49,11,12,1,37,10,1.0,1.0,1.0,0.5,1.0,1.0,2,1
2007_06_1413,John Paul Stevens,,0,0.25,0,0,0,0,0,0,0.132183908046,0.08,0.20696251282,0.125257312107,0.862002045342,0.513353115727,0.518585334891,0.467441860465,50,12,6,1,44,11,0.0972222222222,0.0555555555556,0.5,0.333333333333,0.0671641791045,0.030303030303,9,2,2,1,7,1,0.0243902439024,0.0,0.0909090909091,0.5,0.0,0.0,2,0
2007_06_1413,John Paul Stevens,0,0,0.25,0,0,0,0,0,0,0.132183908046,0.08,0.20696251282,0.125257312107,0.862002045342,0.513353115727,0.518585334891,0.467441860465,50,12,6,1,44,11,0.0972222222222,0.0555555555556,0.5,0.333333333333,0.0671641791045,0.030303030303,9,2,2,1,7,1,0.0243902439024,0.0,0.0909090909091,0.5,0.0,0.0,2,1
2007_06_1413,Anthony M. Kennedy,,0,0.365,0,0,0,0,0,0,0.183908045977,0.0,0.434738472016,0.0,0.851993528761,0.3353115727,1.0,0.304651162791,96,32,3,2,93,30,0.416666666667,0.611111111111,0.2,0.666666666667,0.432835820896,0.606060606061,19,10,5,2,14,8,0.268292682927,0.888888888889,0.363636363636,1.0,0.233333333333,0.777777777778,2,0
2007_06_1413,Anthony M. Kennedy,0,0,0.365,0,0,0,0,0,0,0.183908045977,0.0,0.434738472016,0.0,0.851993528761,0.3353115727,1.0,0.304651162791,96,32,3,2,93,30,0.416666666667,0.611111111111,0.2,0.666666666667,0.432835820896,0.606060606061,19,10,5,2,14,8,0.268292682927,0.888888888889,0.363636363636,1.0,0.233333333333,0.777777777778,2,1
2007_06_1413,Ruth Bader Ginsburg,,1,0.68,0,0,0,0,0,0,0.051724137931,0.08,0.108180701934,0.167319485658,1.0,0.353115727003,0.846324948653,0.36511627907,103,29,7,0,96,29,0.465277777778,0.527777777778,0.6,0.0,0.455223880597,0.575757575758,32,9,8,0,24,9,0.585365853659,0.777777777778,0.636363636364,0.0,0.566666666667,0.888888888889,2,0
2007_06_1413,Ruth Bader Ginsburg,0,1,0.68,0,0,0,0,0,0,0.051724137931,0.08,0.108180701934,0.167319485658,1.0,0.353115727003,0.846324948653,0.36511627907,103,29,7,0,96,29,0.465277777778,0.527777777778,0.6,0.0,0.455223880597,0.575757575758,32,9,8,0,24,9,0.585365853659,0.777777777778,0.636363636364,0.0,0.566666666667,0.888888888889,2,1
2007_06_1413,Stephen G. Breyer,,0,0.475,0,0,0,0,0,0,0.362068965517,0.36,0.266711314261,0.265187249608,0.714002233087,1.0,0.594883451855,1.0,84,16,8,0,76,16,0.333333333333,0.166666666667,0.7,0.0,0.305970149254,0.181818181818,21,5,10,0,11,5,0.317073170732,0.333333333333,0.818181818182,0.0,0.133333333333,0.444444444444,2,0
2007_06_1413,Stephen G. Breyer,0,0,0.475,0,0,0,0,0,0,0.362068965517,0.36,0.266711314261,0.265187249608,0.714002233087,1.0,0.594883451855,1.0,84,16,8,0,76,16,0.333333333333,0.166666666667,0.7,0.0,0.305970149254,0.181818181818,21,5,10,0,11,5,0.317073170732,0.333333333333,0.818181818182,0.0,0.133333333333,0.444444444444,2,1
2007_06_1413,"John G. Roberts, Jr.",,0,0.12,0,0,0,0,0,0,0.0977011494253,0.08,0.156211024922,0.12790926276,0.834673069788,0.473293768546,0.776556924776,0.472093023256,149,45,1,2,148,43,0.784722222222,0.972222222222,0.0,0.666666666667,0.84328358209,1.0,23,8,4,2,19,6,0.365853658537,0.666666666667,0.272727272727,1.0,0.4,0.555555555556,2,0
2007_06_1413,"John G. Roberts, Jr.",0,0,0.12,0,0,0,0,0,0,0.0977011494253,0.08,0.156211024922,0.12790926276,0.834673069788,0.473293768546,0.776556924776,0.472093023256,149,45,1,2,148,43,0.784722222222,0.972222222222,0.0,0.666666666667,0.84328358209,1.0,23,8,4,2,19,6,0.365853658537,0.666666666667,0.272727272727,1.0,0.4,0.555555555556,2,1
2007_06_1413,"Samuel A. Alito, Jr.",,0,0.1,0,0,0,0,0,0,1.0,1.0,1.0,1.0,0.62269549599,0.700296735905,0.314230167333,0.823255813953,36,10,1,0,35,10,0.0,0.0,0.0,0.0,0.0,0.0,10,2,2,0,8,2,0.0487804878049,0.0,0.0909090909091,0.0,0.0333333333333,0.111111111111,2,0
2007_06_1413,"Samuel A. Alito, Jr.",0,0,0.1,0,0,0,0,0,0,1.0,1.0,1.0,1.0,0.62269549599,0.700296735905,0.314230167333,0.823255813953,36,10,1,0,35,10,0.0,0.0,0.0,0.0,0.0,0.0,10,2,2,0,8,2,0.0487804878049,0.0,0.0909090909091,0.0,0.0333333333333,0.111111111111,2,1
2007_06_1431,David H. Souter,0,0,0.325,0,0,0,0,0,0,0.212643678161,0.0,0.380241063401,0.0,0.761878704953,0.446587537092,0.441758371132,0.425581395349,61,16,6,0,55,16,0.173611111111,0.166666666667,0.5,0.0,0.149253731343,0.181818181818,8,5,1,1,7,4,0.0,0.333333333333,0.0,0.5,0.0,0.333333333333,2
2007_06_1431,David H. Souter,1,0,0.325,0,0,0,0,0,0,0.212643678161,0.0,0.380241063401,0.0,0.761878704953,0.446587537092,0.441758371132,0.425581395349,61,16,6,0,55,16,0.173611111111,0.166666666667,0.5,0.0,0.149253731343,0.181818181818,8,5,1,1,7,4,0.0,0.333333333333,0.0,0.5,0.0,0.333333333333,2,1
2007_06_1431,David H. Souter,0,0,0.325,0,0,0,0,0,0,0.212643678161,0.0,0.380241063401,0.0,0.761878704953,0.446587537092,0.441758371132,0.425581395349,61,16,6,0,55,16,0.173611111111,0.166666666667,0.5,0.0,0.149253731343,0.181818181818,8,5,1,1,7,4,0.0,0.333333333333,0.0,0.5,0.0,0.333333333333,2,0
2007_06_1431,Antonin Scalia,0,0,0.0,0,0,0,0,0,0,0.17816091954,0.12,0.345774451004,0.232895823773,0.801514993557,0.405044510386,0.602595527118,0.43488372093,180,46,11,3,169,43,1.0,1.0,1.0,1.0,1.0,1.0,49,11,12,1,37,10,1.0,1.0,1.0,0.5,1.0,1.0,2
2007_06_1431,Antonin Scalia,1,0,0.0,0,0,0,0,0,0,0.17816091954,0.12,0.345774451004,0.232895823773,0.801514993557,0.405044510386,0.602595527118,0.43488372093,180,46,11,3,169,43,1.0,1.0,1.0,1.0,1.0,1.0,49,11,12,1,37,10,1.0,1.0,1.0,0.5,1.0,1.0,2,1
2007_06_1431,Antonin Scalia,0,0,0.0,0,0,0,0,0,0,0.17816091954,0.12,0.345774451004,0.232895823773,0.801514993557,0.405044510386,0.602595527118,0.43488372093,180,46,11,3,169,43,1.0,1.0,1.0,1.0,1.0,1.0,49,11,12,1,37,10,1.0,1.0,1.0,0.5,1.0,1.0,2,0
2007_06_1431,John Paul Stevens,0,0,0.25,0,0,0,0,0,0,0.132183908046,0.08,0.20696251282,0.125257312107,0.862002045342,0.513353115727,0.518585334891,0.467441860465,50,12,6,1,44,11,0.0972222222222,0.0555555555556,0.5,0.333333333333,0.0671641791045,0.030303030303,9,2,2,1,7,1,0.0243902439024,0.0,0.0909090909091,0.5,0.0,0.0,2
2007_06_1431,John Paul Stevens,1,0,0.25,0,0,0,0,0,0,0.132183908046,0.08,0.20696251282,0.125257312107,0.862002045342,0.513353115727,0.518585334891,0.467441860465,50,12,6,1,44,11,0.0972222222222,0.0555555555556,0.5,0.333333333333,0.0671641791045,0.030303030303,9,2,2,1,7,1,0.0243902439024,0.0,0.0909090909091,0.5,0.0,0.0,2,1
2007_06_1431,John Paul Stevens,0,0,0.25,0,0,0,0,0,0,0.132183908046,0.08,0.20696251282,0.125257312107,0.862002045342,0.513353115727,0.518585334891,0.467441860465,50,12,6,1,44,11,0.0972222222222,0.0555555555556,0.5,0.333333333333,0.0671641791045,0.030303030303,9,2,2,1,7,1,0.0243902439024,0.0,0.0909090909091,0.5,0.0,0.0,2,0
2007_06_1431,Anthony M. Kennedy,0,0,0.365,0,0,0,0,0,0,0.183908045977,0.0,0.434738472016,0.0,0.851993528761,0.3353115727,1.0,0.304651162791,96,32,3,2,93,30,0.416666666667,0.611111111111,0.2,0.666666666667,0.432835820896,0.606060606061,19,10,5,2,14,8,0.268292682927,0.888888888889,0.363636363636,1.0,0.233333333333,0.777777777778,2
2007_06_1431,Anthony M. Kennedy,1,0,0.365,0,0,0,0,0,0,0.183908045977,0.0,0.434738472016,0.0,0.851993528761,0.3353115727,1.0,0.304651162791,96,32,3,2,93,30,0.416666666667,0.611111111111,0.2,0.666666666667,0.432835820896,0.606060606061,19,10,5,2,14,8,0.268292682927,0.888888888889,0.363636363636,1.0,0.233333333333,0.777777777778,2,1
2007_06_1431,Anthony M. Kennedy,0,0,0.365,0,0,0,0,0,0,0.183908045977,0.0,0.434738472016,0.0,0.851993528761,0.3353115727,1.0,0.304651162791,96,32,3,2,93,30,0.416666666667,0.611111111111,0.2,0.666666666667,0.432835820896,0.606060606061,19,10,5,2,14,8,0.268292682927,0.888888888889,0.363636363636,1.0,0.233333333333,0.777777777778,2,0
2007_06_1431,Ruth Bader Ginsburg,0,1,0.68,0,0,0,0,0,0,0.051724137931,0.08,0.108180701934,0.167319485658,1.0,0.353115727003,0.846324948653,0.36511627907,103,29,7,0,96,29,0.465277777778,0.527777777778,0.6,0.0,0.455223880597,0.575757575758,32,9,8,0,24,9,0.585365853659,0.777777777778,0.636363636364,0.0,0.566666666667,0.888888888889,2
2007_06_1431,Ruth Bader Ginsburg,1,1,0.68,0,0,0,0,0,0,0.051724137931,0.08,0.108180701934,0.167319485658,1.0,0.353115727003,0.846324948653,0.36511627907,103,29,7,0,96,29,0.465277777778,0.527777777778,0.6,0.0,0.455223880597,0.575757575758,32,9,8,0,24,9,0.585365853659,0.777777777778,0.636363636364,0.0,0.566666666667,0.888888888889,2,1
2007_06_1431,Ruth Bader Ginsburg,0,1,0.68,0,0,0,0,0,0,0.051724137931,0.08,0.108180701934,0.167319485658,1.0,0.353115727003,0.846324948653,0.36511627907,103,29,7,0,96,29,0.465277777778,0.527777777778,0.6,0.0,0.455223880597,0.575757575758,32,9,8,0,24,9,0.585365853659,0.777777777778,0.636363636364,0.0,0.566666666667,0.888888888889,2,0
2007_06_1431,Stephen G. Breyer,0,0,0.475,0,0,0,0,0,0,0.362068965517,0.36,0.266711314261,0.265187249608,0.714002233087,1.0,0.594883451855,1.0,84,16,8,0,76,16,0.333333333333,0.166666666667,0.7,0.0,0.305970149254,0.181818181818,21,5,10,0,11,5,0.317073170732,0.333333333333,0.818181818182,0.0,0.133333333333,0.444444444444,2
2007_06_1431,Stephen G. Breyer,1,0,0.475,0,0,0,0,0,0,0.362068965517,0.36,0.266711314261,0.265187249608,0.714002233087,1.0,0.594883451855,1.0,84,16,8,0,76,16,0.333333333333,0.166666666667,0.7,0.0,0.305970149254,0.181818181818,21,5,10,0,11,5,0.317073170732,0.333333333333,0.818181818182,0.0,0.133333333333,0.444444444444,2,1
2007_06_1431,Stephen G. Breyer,0,0,0.475,0,0,0,0,0,0,0.362068965517,0.36,0.266711314261,0.265187249608,0.714002233087,1.0,0.594883451855,1.0,84,16,8,0,76,16,0.333333333333,0.166666666667,0.7,0.0,0.305970149254,0.181818181818,21,5,10,0,11,5,0.317073170732,0.333333333333,0.818181818182,0.0,0.133333333333,0.444444444444,2,0
2007_06_1431,"John G. Roberts, Jr.",0,0,0.12,0,0,0,0,0,0,0.0977011494253,0.08,0.156211024922,0.12790926276,0.834673069788,0.473293768546,0.776556924776,0.472093023256,149,45,1,2,148,43,0.784722222222,0.972222222222,0.0,0.666666666667,0.84328358209,1.0,23,8,4,2,19,6,0.365853658537,0.666666666667,0.272727272727,1.0,0.4,0.555555555556,2
2007_06_1431,"John G. Roberts, Jr.",1,0,0.12,0,0,0,0,0,0,0.0977011494253,0.08,0.156211024922,0.12790926276,0.834673069788,0.473293768546,0.776556924776,0.472093023256,149,45,1,2,148,43,0.784722222222,0.972222222222,0.0,0.666666666667,0.84328358209,1.0,23,8,4,2,19,6,0.365853658537,0.666666666667,0.272727272727,1.0,0.4,0.555555555556,2,1
2007_06_1431,"John G. Roberts, Jr.",0,0,0.12,0,0,0,0,0,0,0.0977011494253,0.08,0.156211024922,0.12790926276,0.834673069788,0.473293768546,0.776556924776,0.472093023256,149,45,1,2,148,43,0.784722222222,0.972222222222,0.0,0.666666666667,0.84328358209,1.0,23,8,4,2,19,6,0.365853658537,0.666666666667,0.272727272727,1.0,0.4,0.555555555556,2,0
2007_06_1431,"Samuel A. Alito, Jr.",0,0,0.1,0,0,0,0,0,0,1.0,1.0,1.0,1.0,0.62269549599,0.700296735905,0.314230167333,0.823255813953,36,10,1,0,35,10,0.0,0.0,0.0,0.0,0.0,0.0,10,2,2,0,8,2,0.0487804878049,0.0,0.0909090909091,0.0,0.0333333333333,0.111111111111,2
2007_06_1431,"Samuel A. Alito, Jr.",1,0,0.1,0,0,0,0,0,0,1.0,1.0,1.0,1.0,0.62269549599,0.700296735905,0.314230167333,0.823255813953,36,10,1,0,35,10,0.0,0.0,0.0,0.0,0.0,0.0,10,2,2,0,8,2,0.0487804878049,0.0,0.0909090909091,0.0,0.0333333333333,0.111111111111,2,1
2007_06_1431,"Samuel A. Alito, Jr.",0,0,0.1,0,0,0,0,0,0,1.0,1.0,1.0,1.0,0.62269549599,0.700296735905,0.314230167333,0.823255813953,36,10,1,0,35,10,0.0,0.0,0.0,0.0,0.0,0.0,10,2,2,0,8,2,0.0487804878049,0.0,0.0909090909091,0.0,0.0333333333333,0.111111111111,2,0
2007_06_1463,David H. Souter,0,0,0.325,0,0,0,0,0,0,0.212643678161,0.0,0.380241063401,0.0,0.761878704953,0.446587537092,0.441758371132,0.425581395349,61,16,6,0,55,16,0.173611111111,0.166666666667,0.5,0.0,0.149253731343,0.181818181818,8,5,1,1,7,4,0.0,0.333333333333,0.0,0.5,0.0,0.333333333333,2,1
2007_06_1463,David H. Souter,0,0,0.325,0,0,0,0,0,0,0.212643678161,0.0,0.380241063401,0.0,0.761878704953,0.446587537092,0.441758371132,0.425581395349,61,16,6,0,55,16,0.173611111111,0.166666666667,0.5,0.0,0.149253731343,0.181818181818,8,5,1,1,7,4,0.0,0.333333333333,0.0,0.5,0.0,0.333333333333,2,0
2007_06_1463,Antonin Scalia,0,0,0.0,0,0,0,0,0,0,0.17816091954,0.12,0.345774451004,0.232895823773,0.801514993557,0.405044510386,0.602595527118,0.43488372093,180,46,11,3,169,43,1.0,1.0,1.0,1.0,1.0,1.0,49,11,12,1,37,10,1.0,1.0,1.0,0.5,1.0,1.0,2,1
2007_06_1463,Antonin Scalia,0,0,0.0,0,0,0,0,0,0,0.17816091954,0.12,0.345774451004,0.232895823773,0.801514993557,0.405044510386,0.602595527118,0.43488372093,180,46,11,3,169,43,1.0,1.0,1.0,1.0,1.0,1.0,49,11,12,1,37,10,1.0,1.0,1.0,0.5,1.0,1.0,2,0
2007_06_1463,John Paul Stevens,0,0,0.25,0,0,0,0,0,0,0.132183908046,0.08,0.20696251282,0.125257312107,0.862002045342,0.513353115727,0.518585334891,0.467441860465,50,12,6,1,44,11,0.0972222222222,0.0555555555556,0.5,0.333333333333,0.0671641791045,0.030303030303,9,2,2,1,7,1,0.0243902439024,0.0,0.0909090909091,0.5,0.0,0.0,2,1
2007_06_1463,John Paul Stevens,0,0,0.25,0,0,0,0,0,0,0.132183908046,0.08,0.20696251282,0.125257312107,0.862002045342,0.513353115727,0.518585334891,0.467441860465,50,12,6,1,44,11,0.0972222222222,0.0555555555556,0.5,0.333333333333,0.0671641791045,0.030303030303,9,2,2,1,7,1,0.0243902439024,0.0,0.0909090909091,0.5,0.0,0.0,2,0
2007_06_1463,Anthony M. Kennedy,0,0,0.365,0,0,0,0,0,0,0.183908045977,0.0,0.434738472016,0.0,0.851993528761,0.3353115727,1.0,0.304651162791,96,32,3,2,93,30,0.416666666667,0.611111111111,0.2,0.666666666667,0.432835820896,0.606060606061,19,10,5,2,14,8,0.268292682927,0.888888888889,0.363636363636,1.0,0.233333333333,0.777777777778,2,1
2007_06_1463,Anthony M. Kennedy,0,0,0.365,0,0,0,0,0,0,0.183908045977,0.0,0.434738472016,0.0,0.851993528761,0.3353115727,1.0,0.304651162791,96,32,3,2,93,30,0.416666666667,0.611111111111,0.2,0.666666666667,0.432835820896,0.606060606061,19,10,5,2,14,8,0.268292682927,0.888888888889,0.363636363636,1.0,0.233333333333,0.777777777778,2,0
2007_06_1463,Ruth Bader Ginsburg,0,1,0.68,0,0,0,0,0,0,0.051724137931,0.08,0.108180701934,0.167319485658,1.0,0.353115727003,0.846324948653,0.36511627907,103,29,7,0,96,29,0.465277777778,0.527777777778,0.6,0.0,0.455223880597,0.575757575758,32,9,8,0,24,9,0.585365853659,0.777777777778,0.636363636364,0.0,0.566666666667,0.888888888889,2,1
2007_06_1463,Ruth Bader Ginsburg,0,1,0.68,0,0,0,0,0,0,0.051724137931,0.08,0.108180701934,0.167319485658,1.0,0.353115727003,0.846324948653,0.36511627907,103,29,7,0,96,29,0.465277777778,0.527777777778,0.6,0.0,0.455223880597,0.575757575758,32,9,8,0,24,9,0.585365853659,0.777777777778,0.636363636364,0.0,0.566666666667,0.888888888889,2,0
2007_06_1463,Stephen G. Breyer,0,0,0.475,0,0,0,0,0,0,0.362068965517,0.36,0.266711314261,0.265187249608,0.714002233087,1.0,0.594883451855,1.0,84,16,8,0,76,16,0.333333333333,0.166666666667,0.7,0.0,0.305970149254,0.181818181818,21,5,10,0,11,5,0.317073170732,0.333333333333,0.818181818182,0.0,0.133333333333,0.444444444444,2,1
2007_06_1463,Stephen G. Breyer,0,0,0.475,0,0,0,0,0,0,0.362068965517,0.36,0.266711314261,0.265187249608,0.714002233087,1.0,0.594883451855,1.0,84,16,8,0,76,16,0.333333333333,0.166666666667,0.7,0.0,0.305970149254,0.181818181818,21,5,10,0,11,5,0.317073170732,0.333333333333,0.818181818182,0.0,0.133333333333,0.444444444444,2,0
2007_06_1463,"John G. Roberts, Jr.",0,0,0.12,0,0,0,0,0,0,0.0977011494253,0.08,0.156211024922,0.12790926276,0.834673069788,0.473293768546,0.776556924776,0.472093023256,149,45,1,2,148,43,0.784722222222,0.972222222222,0.0,0.666666666667,0.84328358209,1.0,23,8,4,2,19,6,0.365853658537,0.666666666667,0.272727272727,1.0,0.4,0.555555555556,2,1
2007_06_1463,"John G. Roberts, Jr.",0,0,0.12,0,0,0,0,0,0,0.0977011494253,0.08,0.156211024922,0.12790926276,0.834673069788,0.473293768546,0.776556924776,0.472093023256,149,45,1,2,148,43,0.784722222222,0.972222222222,0.0,0.666666666667,0.84328358209,1.0,23,8,4,2,19,6,0.365853658537,0.666666666667,0.272727272727,1.0,0.4,0.555555555556,2,0
2007_06_1463,"Samuel A. Alito, Jr.",0,0,0.1,0,0,0,0,0,0,1.0,1.0,1.0,1.0,0.62269549599,0.700296735905,0.314230167333,0.823255813953,36,10,1,0,35,10,0.0,0.0,0.0,0.0,0.0,0.0,10,2,2,0,8,2,0.0487804878049,0.0,0.0909090909091,0.0,0.0333333333333,0.111111111111,2,1
2007_06_1463,"Samuel A. Alito, Jr.",0,0,0.1,0,0,0,0,0,0,1.0,1.0,1.0,1.0,0.62269549599,0.700296735905,0.314230167333,0.823255813953,36,10,1,0,35,10,0.0,0.0,0.0,0.0,0.0,0.0,10,2,2,0,8,2,0.0487804878049,0.0,0.0909090909091,0.0,0.0333333333333,0.111111111111,2,0
2007_06_1509,David H. Souter,0,0,0.325,0,0,0,0,0,0,0.212643678161,0.0,0.380241063401,0.0,0.761878704953,0.446587537092,0.441758371132,0.425581395349,61,16,6,0,55,16,0.173611111111,0.166666666667,0.5,0.0,0.149253731343,0.181818181818,8,5,1,1,7,4,0.0,0.333333333333,0.0,0.5,0.0,0.333333333333,2,0
2007_06_1509,David H. Souter,,0,0.325,0,0,0,0,0,0,0.212643678161,0.0,0.380241063401,0.0,0.761878704953,0.446587537092,0.441758371132,0.425581395349,61,16,6,0,55,16,0.173611111111,0.166666666667,0.5,0.0,0.149253731343,0.181818181818,8,5,1,1,7,4,0.0,0.333333333333,0.0,0.5,0.0,0.333333333333,2,1
2007_06_1509,Antonin Scalia,0,0,0.0,0,0,0,0,0,0,0.17816091954,0.12,0.345774451004,0.232895823773,0.801514993557,0.405044510386,0.602595527118,0.43488372093,180,46,11,3,169,43,1.0,1.0,1.0,1.0,1.0,1.0,49,11,12,1,37,10,1.0,1.0,1.0,0.5,1.0,1.0,2,0
2007_06_1509,Antonin Scalia,,0,0.0,0,0,0,0,0,0,0.17816091954,0.12,0.345774451004,0.232895823773,0.801514993557,0.405044510386,0.602595527118,0.43488372093,180,46,11,3,169,43,1.0,1.0,1.0,1.0,1.0,1.0,49,11,12,1,37,10,1.0,1.0,1.0,0.5,1.0,1.0,2,1
2007_06_1509,John Paul Stevens,0,0,0.25,0,0,0,0,0,0,0.132183908046,0.08,0.20696251282,0.125257312107,0.862002045342,0.513353115727,0.518585334891,0.467441860465,50,12,6,1,44,11,0.0972222222222,0.0555555555556,0.5,0.333333333333,0.0671641791045,0.030303030303,9,2,2,1,7,1,0.0243902439024,0.0,0.0909090909091,0.5,0.0,0.0,2,0
2007_06_1509,John Paul Stevens,,0,0.25,0,0,0,0,0,0,0.132183908046,0.08,0.20696251282,0.125257312107,0.862002045342,0.513353115727,0.518585334891,0.467441860465,50,12,6,1,44,11,0.0972222222222,0.0555555555556,0.5,0.333333333333,0.0671641791045,0.030303030303,9,2,2,1,7,1,0.0243902439024,0.0,0.0909090909091,0.5,0.0,0.0,2,1
2007_06_1509,Anthony M. Kennedy,0,0,0.365,0,0,0,0,0,0,0.183908045977,0.0,0.434738472016,0.0,0.851993528761,0.3353115727,1.0,0.304651162791,96,32,3,2,93,30,0.416666666667,0.611111111111,0.2,0.666666666667,0.432835820896,0.606060606061,19,10,5,2,14,8,0.268292682927,0.888888888889,0.363636363636,1.0,0.233333333333,0.777777777778,2,0
2007_06_1509,Anthony M. Kennedy,,0,0.365,0,0,0,0,0,0,0.183908045977,0.0,0.434738472016,0.0,0.851993528761,0.3353115727,1.0,0.304651162791,96,32,3,2,93,30,0.416666666667,0.611111111111,0.2,0.666666666667,0.432835820896,0.606060606061,19,10,5,2,14,8,0.268292682927,0.888888888889,0.363636363636,1.0,0.233333333333,0.777777777778,2,1
2007_06_1509,Ruth Bader Ginsburg,0,1,0.68,0,0,0,0,0,0,0.051724137931,0.08,0.108180701934,0.167319485658,1.0,0.353115727003,0.846324948653,0.36511627907,103,29,7,0,96,29,0.465277777778,0.527777777778,0.6,0.0,0.455223880597,0.575757575758,32,9,8,0,24,9,0.585365853659,0.777777777778,0.636363636364,0.0,0.566666666667,0.888888888889,2,0
2007_06_1509,Ruth Bader Ginsburg,,1,0.68,0,0,0,0,0,0,0.051724137931,0.08,0.108180701934,0.167319485658,1.0,0.353115727003,0.846324948653,0.36511627907,103,29,7,0,96,29,0.465277777778,0.527777777778,0.6,0.0,0.455223880597,0.575757575758,32,9,8,0,24,9,0.585365853659,0.777777777778,0.636363636364,0.0,0.566666666667,0.888888888889,2,1
2007_06_1509,Stephen G. Breyer,0,0,0.475,0,0,0,0,0,0,0.362068965517,0.36,0.266711314261,0.265187249608,0.714002233087,1.0,0.594883451855,1.0,84,16,8,0,76,16,0.333333333333,0.166666666667,0.7,0.0,0.305970149254,0.181818181818,21,5,10,0,11,5,0.317073170732,0.333333333333,0.818181818182,0.0,0.133333333333,0.444444444444,2,0
