Year,TextGrid,TierNumber,TierName,useable, 
2004,2004_03_1488.TextGrid,4,erwin chemerinsky,1,
2004,2004_03_1488.TextGrid,5,antonin scalia,1,
2004,2004_03_1488.TextGrid,6,john paul stevens,1,
2004,2004_03_1488.TextGrid,7,anthony kennedy,1,
2004,2004_03_1488.TextGrid,8,ruth bader ginsburg,1,
2004,2004_03_1488.TextGrid,9,stephen g breyer,1,
2004,2004_03_1488.TextGrid,10,william h rehnquist,1,
2004,2004_03_1500.TextGrid,1,sandra day oconnor,1,
2004,2004_03_1500.TextGrid,2,paul d clement,1,
2004,2004_03_1500.TextGrid,3,david h souter,1,
2004,2004_03_1500.TextGrid,4,erwin chemerinsky,1,
2004,2004_03_1500.TextGrid,5,antonin scalia,1,
2004,2004_03_1500.TextGrid,6,john paul stevens,1,
2004,2004_03_1500.TextGrid,7,anthony kennedy,1,
2004,2004_03_1500.TextGrid,8,ruth bader ginsburg,1,
2004,2004_03_1500.TextGrid,9,greg abbott,1,
2004,2004_03_1500.TextGrid,10,stephen g breyer,1,
2004,2004_03_1566.TextGrid,1,sandra day oconnor,1,
2004,2004_03_1566.TextGrid,2,david h souter,1,
2004,2004_03_1566.TextGrid,3,antonin scalia,1,
2004,2004_03_1566.TextGrid,4,john paul stevens,1,
2004,2004_03_1566.TextGrid,5,anthony kennedy,1,
2004,2004_03_1566.TextGrid,6,jeffrey p minear,1,
2004,2004_03_1566.TextGrid,7,stuart l somach,1,
2004,2004_03_1566.TextGrid,8,william m smiland,1,
2004,2004_03_1566.TextGrid,9,ruth bader ginsburg,1,
2004,2004_03_1566.TextGrid,10,stephen g breyer,1,
2004,2004_03_1601.TextGrid,1,james a feldman,1,
2004,2004_03_1601.TextGrid,2,sandra day oconnor,1,
2004,2004_03_1601.TextGrid,3,david h souter,1,
2004,2004_03_1601.TextGrid,4,antonin scalia,1,
2004,2004_03_1601.TextGrid,5,john paul stevens,1,
2004,2004_03_1601.TextGrid,6,jeffrey a lamken,1,
2004,2004_03_1601.TextGrid,7,anthony kennedy,1,
2004,2004_03_1601.TextGrid,8,seth p waxman,1,
2004,2004_03_1601.TextGrid,9,ruth bader ginsburg,1,
2004,2004_03_1601.TextGrid,10,stephen g breyer,1,
2004,2004_03_1693.TextGrid,1,sandra day oconnor,1,
2004,2004_03_1693.TextGrid,2,paul d clement,1,
2004,2004_03_1693.TextGrid,3,david h souter,1,
2004,2004_03_1693.TextGrid,4,antonin scalia,1,
2004,2004_03_1693.TextGrid,5,mathew d staver,1,
2004,2004_03_1693.TextGrid,6,john paul stevens,1,
2004,2004_03_1693.TextGrid,7,anthony kennedy,1,
2004,2004_03_1693.TextGrid,8,david a friedman,1,
2004,2004_03_1693.TextGrid,9,unknown,1,
2004,2004_03_1693.TextGrid,10,ruth bader ginsburg,1,
2004,2004_03_1693.TextGrid,11,stephen g breyer,1,
2004,2004_03_1696.TextGrid,1,sandra day oconnor,1,
2004,2004_03_1696.TextGrid,2,david h souter,1,
2004,2004_03_1696.TextGrid,3,antonin scalia,1,
2004,2004_03_1696.TextGrid,4,gregory s coleman,1,
2004,2004_03_1696.TextGrid,5,john paul stevens,1,
2004,2004_03_1696.TextGrid,6,anthony kennedy,1,
2004,2004_03_1696.TextGrid,7,gregory andrew castanias,1,
2004,2004_03_1696.TextGrid,8,unknown,1,
2004,2004_03_1696.TextGrid,9,ruth bader ginsburg,1,
2004,2004_03_1696.TextGrid,10,stephen g breyer,1,
2004,2004_03_184.TextGrid,1,stephen m shapiro,1,
2004,2004_03_184.TextGrid,2,sandra day oconnor,1,
2004,2004_03_184.TextGrid,3,david h souter,1,
2004,2004_03_184.TextGrid,4,antonin scalia,1,
2004,2004_03_184.TextGrid,5,thomas g hungar,1,
2004,2004_03_184.TextGrid,6,john paul stevens,1,
2004,2004_03_184.TextGrid,7,anthony kennedy,1,
2004,2004_03_184.TextGrid,8,unknown,1,
2004,2004_03_184.TextGrid,9,ruth bader ginsburg,1,
2004,2004_03_184.TextGrid,10,stephen g breyer,1,
2004,2004_03_287.TextGrid,1,john q lewis,1,
2004,2004_03_287.TextGrid,2,sandra day oconnor,1,
2004,2004_03_287.TextGrid,3,david h souter,1,
2004,2004_03_287.TextGrid,4,antonin scalia,1,
2004,2004_03_287.TextGrid,5,john paul stevens,1,
2004,2004_03_287.TextGrid,6,anthony kennedy,1,
2004,2004_03_287.TextGrid,7,ruth bader ginsburg,1,
2004,2004_03_287.TextGrid,8,alan edward untereiner,1,
2004,2004_03_287.TextGrid,9,douglas r cole,1,
2004,2004_03_287.TextGrid,10,stephen g breyer,1,
2004,2004_03_377.TextGrid,1,sandra day oconnor,1,
2004,2004_03_377.TextGrid,2,david h souter,1,
2004,2004_03_377.TextGrid,3,antonin scalia,1,
2004,2004_03_377.TextGrid,4,john paul stevens,1,
2004,2004_03_377.TextGrid,5,anthony kennedy,1,
2004,2004_03_377.TextGrid,6,unknown,1,
2004,2004_03_377.TextGrid,7,ruth bader ginsburg,1,
2004,2004_03_377.TextGrid,8,stephen g breyer,1,
2004,2004_03_377.TextGrid,9,donald b ayer,1,
2004,2004_03_377.TextGrid,10,a hugo blankingship,1,
2004,2004_03_377.TextGrid,11,william h rehnquist,1,
2004,2004_03_388.TextGrid,1,sandra day oconnor,1,
2004,2004_03_388.TextGrid,2,david h souter,1,
2004,2004_03_388.TextGrid,3,antonin scalia,1,
2004,2004_03_388.TextGrid,4,lisa schiavo blatt,1,
2004,2004_03_388.TextGrid,5,john paul stevens,1,
2004,2004_03_388.TextGrid,6,anthony kennedy,1,
2004,2004_03_388.TextGrid,7,seth p waxman,1,
2004,2004_03_388.TextGrid,8,david c frederick,1,
2004,2004_03_388.TextGrid,9,ruth bader ginsburg,1,
2004,2004_03_388.TextGrid,10,stephen g breyer,1,
2004,2004_03_407.TextGrid,1,sandra day oconnor,1,
2004,2004_03_407.TextGrid,2,david h souter,1,
2004,2004_03_407.TextGrid,3,david a moran,1,
2004,2004_03_407.TextGrid,4,antonin scalia,1,
2004,2004_03_407.TextGrid,5,thomas l casey,1,
2004,2004_03_407.TextGrid,6,john paul stevens,1,
2004,2004_03_407.TextGrid,7,anthony kennedy,1,
2004,2004_03_407.TextGrid,8,ruth bader ginsburg,1,
2004,2004_03_407.TextGrid,9,stephen g breyer,1,
2004,2004_03_407.TextGrid,10,william h rehnquist,1,
2004,2004_03_409.TextGrid,1,beth s brinkmann,1,
2004,2004_03_409.TextGrid,2,sandra day oconnor,1,
2004,2004_03_409.TextGrid,3,david h souter,1,
2004,2004_03_409.TextGrid,4,antonin scalia,1,
2004,2004_03_409.TextGrid,5,patricia a millett,1,
2004,2004_03_409.TextGrid,6,john paul stevens,1,
2004,2004_03_409.TextGrid,7,anthony kennedy,1,
2004,2004_03_409.TextGrid,8,ruth bader ginsburg,1,
2004,2004_03_409.TextGrid,9,michael machat,1,
2004,2004_03_409.TextGrid,10,stephen g breyer,1,
2004,2004_03_409.TextGrid,11,william h rehnquist,1,
2004,2004_03_583.TextGrid,1,dan himmelfarb,1,
2004,2004_03_583.TextGrid,2,sandra day oconnor,1,
2004,2004_03_583.TextGrid,3,david h souter,1,
2004,2004_03_583.TextGrid,4,antonin scalia,1,
2004,2004_03_583.TextGrid,5,john paul stevens,1,
2004,2004_03_583.TextGrid,6,anthony kennedy,1,
2004,2004_03_583.TextGrid,7,ruth bader ginsburg,1,
2004,2004_03_583.TextGrid,8,stephen g breyer,1,
2004,2004_03_583.TextGrid,9,william h rehnquist,1,
2004,2004_03_583.TextGrid,10,joseph s sollersiii,1,
2004,2004_03_633.TextGrid,1,sandra day oconnor,1,
2004,2004_03_633.TextGrid,2,david h souter,1,
2004,2004_03_633.TextGrid,3,antonin scalia,1,
2004,2004_03_633.TextGrid,4,john paul stevens,1,
2004,2004_03_633.TextGrid,5,anthony kennedy,1,
2004,2004_03_633.TextGrid,6,seth p waxman,1,
2004,2004_03_633.TextGrid,7,ruth bader ginsburg,1,
2004,2004_03_633.TextGrid,8,james r layton,1,
2004,2004_03_633.TextGrid,9,stephen g breyer,1,
2004,2004_03_633.TextGrid,10,william h rehnquist,1,
2004,2004_03_636.TextGrid,1,sandra day oconnor,1,
2004,2004_03_636.TextGrid,2,paul d clement,1,
2004,2004_03_636.TextGrid,3,david h souter,1,
2004,2004_03_636.TextGrid,4,antonin scalia,1,
2004,2004_03_636.TextGrid,5,john paul stevens,1,
2004,2004_03_636.TextGrid,6,anthony kennedy,1,
2004,2004_03_636.TextGrid,7,unknown,1,
2004,2004_03_636.TextGrid,8,bert h deixler,1,
2004,2004_03_636.TextGrid,9,ruth bader ginsburg,1,
2004,2004_03_636.TextGrid,10,stephen g breyer,1,
2004,2004_03_636.TextGrid,11,frances t grunder,1,
2004,2004_03_674.TextGrid,1,sandra day oconnor,1,
2004,2004_03_674.TextGrid,2,david h souter,1,
2004,2004_03_674.TextGrid,3,antonin scalia,1,
2004,2004_03_674.TextGrid,4,jeffrey j keyes,1,
2004,2004_03_674.TextGrid,5,john paul stevens,1,
2004,2004_03_674.TextGrid,6,anthony kennedy,1,
2004,2004_03_674.TextGrid,7,unknown,1,
2004,2004_03_674.TextGrid,8,ruth bader ginsburg,1,
2004,2004_03_674.TextGrid,9,stephen g breyer,1,
2004,2004_03_674.TextGrid,10,malcolm l stewart,1,
2004,2004_03_674.TextGrid,11,william h rehnquist,1,
2004,2004_03_710.TextGrid,1,sandra day oconnor,1,
2004,2004_03_710.TextGrid,2,david h souter,1,
2004,2004_03_710.TextGrid,3,antonin scalia,1,
2004,2004_03_710.TextGrid,4,r stuart phillips,1,
2004,2004_03_710.TextGrid,5,james b comey,1,
2004,2004_03_710.TextGrid,6,john paul stevens,1,
2004,2004_03_710.TextGrid,7,maureen a hart,1,
2004,2004_03_710.TextGrid,8,anthony kennedy,1,
2004,2004_03_710.TextGrid,9,ruth bader ginsburg,1,
2004,2004_03_710.TextGrid,10,stephen g breyer,1,
2004,2004_03_725.TextGrid,1,michael r dreeben,1,
2004,2004_03_725.TextGrid,2,sandra day oconnor,1,
2004,2004_03_725.TextGrid,3,david h souter,1,
2004,2004_03_725.TextGrid,4,antonin scalia,1,
2004,2004_03_725.TextGrid,5,laura w brill,1,
2004,2004_03_725.TextGrid,6,john paul stevens,1,
2004,2004_03_725.TextGrid,7,anthony kennedy,1,
2004,2004_03_725.TextGrid,8,unknown,1,
2004,2004_03_725.TextGrid,9,ruth bader ginsburg,1,
2004,2004_03_725.TextGrid,10,stephen g breyer,1,
2004,2004_03_750.TextGrid,1,sandra day oconnor,1,
2004,2004_03_750.TextGrid,2,david h souter,1,
2004,2004_03_750.TextGrid,3,antonin scalia,1,
2004,2004_03_750.TextGrid,4,patricia a millett,1,
2004,2004_03_750.TextGrid,5,paul d boas,1,
2004,2004_03_750.TextGrid,6,john paul stevens,1,
2004,2004_03_750.TextGrid,7,anthony kennedy,1,
2004,2004_03_750.TextGrid,8,ruth bader ginsburg,1,
2004,2004_03_750.TextGrid,9,stephen g breyer,1,
2004,2004_03_814.TextGrid,1,sandra day oconnor,1,
2004,2004_03_814.TextGrid,2,david h souter,1,
2004,2004_03_814.TextGrid,3,antonin scalia,1,
2004,2004_03_814.TextGrid,4,john paul stevens,1,
2004,2004_03_814.TextGrid,5,david b kaplan,1,
2004,2004_03_814.TextGrid,6,lisa schiavo blatt,1,
2004,2004_03_814.TextGrid,7,anthony kennedy,1,
2004,2004_03_814.TextGrid,8,unknown,1,
2004,2004_03_814.TextGrid,9,ruth bader ginsburg,1,
2004,2004_03_814.TextGrid,10,frederick e connelly jr,1,
2004,2004_03_814.TextGrid,11,stephen g breyer,1,
2004,2004_03_855.TextGrid,1,sandra day oconnor,1,
2004,2004_03_855.TextGrid,2,ira s sacks,1,
2004,2004_03_855.TextGrid,3,david h souter,1,
2004,2004_03_855.TextGrid,4,antonin scalia,1,
2004,2004_03_855.TextGrid,5,john paul stevens,1,
2004,2004_03_855.TextGrid,6,anthony kennedy,1,
2004,2004_03_855.TextGrid,7,caitlin j halligan,1,
2004,2004_03_855.TextGrid,8,michael r smith,1,
2004,2004_03_855.TextGrid,9,ruth bader ginsburg,1,
2004,2004_03_855.TextGrid,10,malcolm l stewart,1,
2004,2004_03_855.TextGrid,11,stephen g breyer,1,
2004,2004_03_878.TextGrid,1,john s mills,1,
2004,2004_03_878.TextGrid,2,sandra day oconnor,1,
2004,2004_03_878.TextGrid,3,david h souter,1,
2004,2004_03_878.TextGrid,4,antonin scalia,1,
2004,2004_03_878.TextGrid,5,john paul stevens,1,
2004,2004_03_878.TextGrid,6,anthony kennedy,1,
2004,2004_03_878.TextGrid,7,unknown,1,
2004,2004_03_878.TextGrid,8,ruth bader ginsburg,1,
2004,2004_03_878.TextGrid,9,edwin s kneedler,1,
2004,2004_03_878.TextGrid,10,stephen g breyer,1,
2004,2004_03_878.TextGrid,11,christine s dahl,1,
2004,2004_03_878.TextGrid,12,william h rehnquist,1,
2004,2004_03_892.TextGrid,1,sandra day oconnor,1,
2004,2004_03_892.TextGrid,2,james r carty,1,
2004,2004_03_892.TextGrid,3,david h souter,1,
2004,2004_03_892.TextGrid,4,antonin scalia,1,
2004,2004_03_892.TextGrid,5,john paul stevens,1,
2004,2004_03_892.TextGrid,6,philip n jones,1,
2004,2004_03_892.TextGrid,7,anthony kennedy,1,
2004,2004_03_892.TextGrid,8,david b salmons,1,
2004,2004_03_892.TextGrid,9,ruth bader ginsburg,1,
2004,2004_03_892.TextGrid,10,stephen g breyer,1,
2004,2004_03_9046.TextGrid,1,sandra day oconnor,1,
2004,2004_03_9046.TextGrid,2,david h souter,1,
2004,2004_03_9046.TextGrid,3,antonin scalia,1,
2004,2004_03_9046.TextGrid,4,john paul stevens,1,
2004,2004_03_9046.TextGrid,5,roberto a lange,1,
2004,2004_03_9046.TextGrid,6,anthony kennedy,1,
2004,2004_03_9046.TextGrid,7,unknown,1,
2004,2004_03_9046.TextGrid,8,lawrence e long,1,
2004,2004_03_9046.TextGrid,9,ruth bader ginsburg,1,
2004,2004_03_9046.TextGrid,10,stephen g breyer,1,
2004,2004_03_9168.TextGrid,1,sandra day oconnor,1,
2004,2004_03_9168.TextGrid,2,david h souter,1,
2004,2004_03_9168.TextGrid,3,john p elwood,1,
2004,2004_03_9168.TextGrid,4,antonin scalia,1,
2004,2004_03_9168.TextGrid,5,john paul stevens,1,
2004,2004_03_9168.TextGrid,6,anthony kennedy,1,
2004,2004_03_9168.TextGrid,7,ruth bader ginsburg,1,
2004,2004_03_9168.TextGrid,8,linda j thompson,1,
2004,2004_03_9168.TextGrid,9,stephen g breyer,1,
2004,2004_03_923.TextGrid,1,sandra day oconnor,1,
2004,2004_03_923.TextGrid,2,david h souter,1,
2004,2004_03_923.TextGrid,3,antonin scalia,1,
2004,2004_03_923.TextGrid,4,ralph e meczyk,1,
2004,2004_03_923.TextGrid,5,lisa madigan,1,
2004,2004_03_923.TextGrid,6,john paul stevens,1,
2004,2004_03_923.TextGrid,7,anthony kennedy,1,
2004,2004_03_923.TextGrid,8,christopher a wray,1,
2004,2004_03_923.TextGrid,9,ruth bader ginsburg,1,
2004,2004_03_923.TextGrid,10,stephen g breyer,1,
2004,2004_03_931.TextGrid,1,irving l gornstein,1,
2004,2004_03_931.TextGrid,2,sandra day oconnor,1,
2004,2004_03_931.TextGrid,3,david h souter,1,
2004,2004_03_931.TextGrid,4,edward h tillinghast,1,
2004,2004_03_931.TextGrid,5,antonin scalia,1,
2004,2004_03_931.TextGrid,6,john paul stevens,1,
2004,2004_03_931.TextGrid,7,george s lemieux,1,
2004,2004_03_931.TextGrid,8,anthony kennedy,1,
2004,2004_03_931.TextGrid,9,ruth bader ginsburg,1,
2004,2004_03_931.TextGrid,10,stephen g breyer,1,
2004,2004_03_932.TextGrid,1,sandra day oconnor,1,
2004,2004_03_932.TextGrid,2,patrick j coughlin,1,
2004,2004_03_932.TextGrid,3,david h souter,1,
2004,2004_03_932.TextGrid,4,antonin scalia,1,
2004,2004_03_932.TextGrid,5,john paul stevens,1,
2004,2004_03_932.TextGrid,6,thomas g hungar,1,
2004,2004_03_932.TextGrid,7,anthony kennedy,1,
2004,2004_03_932.TextGrid,8,ruth bader ginsburg,1,
2004,2004_03_932.TextGrid,9,william f sullivan,1,
2004,2004_03_932.TextGrid,10,stephen g breyer,1,
2004,2004_03_9560.TextGrid,1,sandra day oconnor,1,
2004,2004_03_9560.TextGrid,2,david h souter,1,
2004,2004_03_9560.TextGrid,3,james m hood iii,1,
2004,2004_03_9560.TextGrid,4,antonin scalia,1,
2004,2004_03_9560.TextGrid,5,ronnie m mitchell,1,
2004,2004_03_9560.TextGrid,6,john paul stevens,1,
2004,2004_03_9560.TextGrid,7,anthony kennedy,1,
2004,2004_03_9560.TextGrid,8,unknown,1,
2004,2004_03_9560.TextGrid,9,ruth bader ginsburg,1,
2004,2004_03_9560.TextGrid,10,stephen g breyer,1,
2004,2004_03_9627.TextGrid,1,sandra day oconnor,1,
2004,2004_03_9627.TextGrid,2,david h souter,1,
2004,2004_03_9627.TextGrid,3,antonin scalia,1,
2004,2004_03_9627.TextGrid,4,john paul stevens,1,
2004,2004_03_9627.TextGrid,5,david wycoff,1,
2004,2004_03_9627.TextGrid,6,anthony kennedy,1,
2004,2004_03_9627.TextGrid,7,ronald eisenberg,1,
2004,2004_03_9627.TextGrid,8,unknown,1,
2004,2004_03_9627.TextGrid,9,ruth bader ginsburg,1,
2004,2004_03_9627.TextGrid,10,stephen g breyer,1,
2004,2004_03_9659.TextGrid,1,sandra day oconnor,1,
2004,2004_03_9659.TextGrid,2,david h souter,1,
2004,2004_03_9659.TextGrid,3,antonin scalia,1,
2004,2004_03_9659.TextGrid,4,john paul stevens,1,
2004,2004_03_9659.TextGrid,5,anthony kennedy,1,
2004,2004_03_9659.TextGrid,6,seth p waxman,1,
2004,2004_03_9659.TextGrid,7,gena a bunn,1,
2004,2004_03_9659.TextGrid,8,ruth bader ginsburg,1,
2004,2004_03_9659.TextGrid,9,stephen g breyer,1,
2004,2004_03_9685.TextGrid,1,courtland l reichman,1,
2004,2004_03_9685.TextGrid,2,dan himmelfarb,1,
2004,2004_03_9685.TextGrid,3,sandra day oconnor,1,
2004,2004_03_9685.TextGrid,4,david h souter,1,
2004,2004_03_9685.TextGrid,5,antonin scalia,1,
2004,2004_03_9685.TextGrid,6,john paul stevens,1,
2004,2004_03_9685.TextGrid,7,anthony kennedy,1,
2004,2004_03_9685.TextGrid,8,ruth bader ginsburg,1,
2004,2004_03_9685.TextGrid,9,stephen g breyer,1,
2004,2004_03_9877.TextGrid,1,sandra day oconnor,1,
2004,2004_03_9877.TextGrid,2,david h souter,1,
2004,2004_03_9877.TextGrid,3,paul d clement,1,
2004,2004_03_9877.TextGrid,4,antonin scalia,1,
2004,2004_03_9877.TextGrid,5,john paul stevens,1,
2004,2004_03_9877.TextGrid,6,anthony kennedy,1,
2004,2004_03_9877.TextGrid,7,david a goldberger,1,
2004,2004_03_9877.TextGrid,8,ruth bader ginsburg,1,
2004,2004_03_9877.TextGrid,9,stephen g breyer,1,
2004,2004_03_9877.TextGrid,10,douglas r cole,1,
2004,2004_03_9877.TextGrid,11,william h rehnquist,1,
2004,2004_04_104.TextGrid,1,sandra day oconnor,1,
2004,2004_04_104.TextGrid,2,david h souter,1,
2004,2004_04_104.TextGrid,3,paul d clement,1,
2004,2004_04_104.TextGrid,4,rosemary curran scapicchio,1,
2004,2004_04_104.TextGrid,5,antonin scalia,1,
2004,2004_04_104.TextGrid,6,john paul stevens,1,
2004,2004_04_104.TextGrid,7,anthony kennedy,1,
2004,2004_04_104.TextGrid,8,unknown,1,
2004,2004_04_104.TextGrid,9,t christopher kelly,1,
2004,2004_04_104.TextGrid,10,ruth bader ginsburg,1,
2004,2004_04_104.TextGrid,11,stephen g breyer,1,
2004,2004_04_104.TextGrid,12,william h rehnquist,1,
2004,2004_04_108.TextGrid,1,sandra day oconnor,1,
2004,2004_04_108.TextGrid,2,david h souter,1,
2004,2004_04_108.TextGrid,3,antonin scalia,1,
2004,2004_04_108.TextGrid,4,anthony kennedy,1,
2004,2004_04_108.TextGrid,5,scott g bullock,1,
2004,2004_04_108.TextGrid,6,ruth bader ginsburg,1,
2004,2004_04_108.TextGrid,7,stephen g breyer,1,
2004,2004_04_108.TextGrid,8,wesley w horton,1,
2004,2004_04_163.TextGrid,1,sandra day oconnor,1,
2004,2004_04_163.TextGrid,2,david h souter,1,
2004,2004_04_163.TextGrid,3,antonin scalia,1,
2004,2004_04_163.TextGrid,4,craig e stewart,1,
2004,2004_04_163.TextGrid,5,mark j bennett,1,
2004,2004_04_163.TextGrid,6,anthony kennedy,1,
2004,2004_04_163.TextGrid,7,unknown,1,
2004,2004_04_163.TextGrid,8,ruth bader ginsburg,1,
2004,2004_04_163.TextGrid,9,stephen g breyer,1,
2004,2004_04_163.TextGrid,10,edwin s kneedler,1,
2004,2004_04_169.TextGrid,1,david h souter,0,
2004,2004_04_169.TextGrid,2,antonin scalia,0,
2004,2004_04_169.TextGrid,3,douglas hallward driemeier,0,
2004,2004_04_169.TextGrid,4,mark  t hurt,0,
2004,2004_04_169.TextGrid,5,john paul stevens,0,
2004,2004_04_169.TextGrid,6,anthony kennedy,0,
2004,2004_04_169.TextGrid,7,christopher g browning jr,0,
2004,2004_04_169.TextGrid,8,ruth bader ginsburg,0,
2004,2004_04_169.TextGrid,9,stephen g breyer,0,
2004,2004_04_169.TextGrid,10,william h rehnquist,0,
2004,2004_04_277.TextGrid,1,sandra day oconnor,1,
2004,2004_04_277.TextGrid,2,david h souter,1,
2004,2004_04_277.TextGrid,3,antonin scalia,1,
2004,2004_04_277.TextGrid,4,paul t cappuccio,1,
2004,2004_04_277.TextGrid,5,thomas g hungar,1,
2004,2004_04_277.TextGrid,6,thomas c goldstein,1,
2004,2004_04_277.TextGrid,7,ruth bader ginsburg,1,
2004,2004_04_277.TextGrid,8,stephen g breyer,1,
2004,2004_04_277.TextGrid,9,william h rehnquist,1,
2004,2004_04_278.TextGrid,1,brian j reichel,1,
2004,2004_04_278.TextGrid,2,sandra day oconnor,1,
2004,2004_04_278.TextGrid,3,david h souter,1,
2004,2004_04_278.TextGrid,4,john p elwood,1,
2004,2004_04_278.TextGrid,5,antonin scalia,1,
2004,2004_04_278.TextGrid,6,john c eastman,1,
2004,2004_04_278.TextGrid,7,john paul stevens,1,
2004,2004_04_278.TextGrid,8,anthony kennedy,1,
2004,2004_04_278.TextGrid,9,ruth bader ginsburg,1,
2004,2004_04_278.TextGrid,10,stephen g breyer,1,
2004,2004_04_278.TextGrid,11,william h rehnquist,1,
2004,2004_04_340.TextGrid,1,sandra day oconnor,1,
2004,2004_04_340.TextGrid,2,paul f utrecht,1,
2004,2004_04_340.TextGrid,3,david h souter,1,
2004,2004_04_340.TextGrid,4,antonin scalia,1,
2004,2004_04_340.TextGrid,5,john paul stevens,1,
2004,2004_04_340.TextGrid,6,anthony kennedy,1,
2004,2004_04_340.TextGrid,7,seth p waxman,1,
2004,2004_04_340.TextGrid,8,ruth bader ginsburg,1,
2004,2004_04_340.TextGrid,9,stephen g breyer,1,
2004,2004_04_340.TextGrid,10,william h rehnquist,1,
2004,2004_04_368.TextGrid,1,michael r dreeben,1,
2004,2004_04_368.TextGrid,2,sandra day oconnor,1,
2004,2004_04_368.TextGrid,3,david h souter,1,
2004,2004_04_368.TextGrid,4,antonin scalia,1,
2004,2004_04_368.TextGrid,5,maureen e mahoney,1,
2004,2004_04_368.TextGrid,6,anthony kennedy,1,
2004,2004_04_368.TextGrid,7,ruth bader ginsburg,1,
2004,2004_04_368.TextGrid,8,stephen g breyer,1,
2004,2004_04_368.TextGrid,9,william h rehnquist,1,
2004,2004_04_37.TextGrid,1,gene c schaerr,1,
2004,2004_04_37.TextGrid,2,sandra day oconnor,1,
2004,2004_04_37.TextGrid,3,david h souter,1,
